,message_id,from_id,date,message_text
2996,9916,,2023-03-09 11:53:49+00:00," ታላቅ ቅናሽ    

D4     ይሄ እቃ ገብቷል 

ዋጋ፦ 650

 +251920673552

 ቴሌግራም @nejashimarketingcenter
  ሼር ላይክ  አይርሱ

  Welcome to Nejashi Halal Market !!
 ነጃሺ ሀላል ማርኬት የሁሉም"
2997,9915,,2023-03-09 11:53:48+00:00,"  350 ብር

 ቴሌግራም @nejashimarketingcenter
  ሼር ላይክ  አይርሱ

  Welcome to Nejashi Halal Market !!
 ነጃሺ ሀላል ማርኬት የሁሉም"
3000,9912,,2023-03-09 10:14:05+00:00,"ER

Canonai

MAX:750W

Grill Maker Sandwich Maker. Waffle Maker.

2500 birr"
3002,9910,,2023-03-09 10:13:52+00:00,"at CLASSY TOUCH

NUTTY MAKER 24 PCS

1400W

Non-stick coating and easy cleaning

3500 birr"
3003,9909,,2023-03-08 13:04:55+00:00,"SONASHI

Waffle Maker 

2 Slice Non-Stick Waffle Plate Two Indicator Lights

3500 birr




ውስን ፍሬ ነው ያለው  
< Limited Stock 

 ያሉበት ድረስ በነፃ እናደርሳለን

 በኪስዎ ጥሬ ገንዘብ ካልያዙ በሞባይል ማስተላለፍ ይችላሉ።

 ለማዘዝ   +251920673552 
                   +251945540673

 በውስጥ መስመር የፈለጉትን እቃ ይላኩ  @abdulihake

 አድራሻ  ቁ 1 ቤተል አደባባይ ሳራ ሞል 3 ተኛ ፎቅ ቢ,ቁ 310

  አድራሻ  ቁ 2 ኮልፌ አጠናተራ እፎይታ የገበያ ማዕከል 1 ደኛ ፎቅ ሱ,ቁ 51 

 Telegram  ነጃሺ ኪችን  
@nejashimarketingcenter 
@nejashimarketingcenter
ቻናላችንን ለጓደኛዎ ሸር ማድረግዎን አይርሱ 
           "
3004,9908,,2023-03-08 12:54:39+00:00,"ለሸዋርማ ቂጣ ለፓንኬክ ለተለያዩ ነገሮች ዝርግ መጥበሻ የማይዝ የህንድ ስሪት
Non stick cook ware 
Stain resistant ,easy to clean,low gas consumption ,oil free cooking ,riveted handles for strength and durability,soft touch and stay cool handls for easy use  1700 birr"
3005,9907,,2023-03-08 12:48:39+00:00, Foot bath and Massager
3007,9905,,2023-03-08 12:13:45+00:00," ነጃሺ ሀላል ማርኬት የሁሉም

Minda air fryer(ሚንዳ ያለዘይት መጥበሻ )
ከ80% በላይ የዘይት ፍጆታ የሚቀንስ ለጤና ተመራጭ
ከ50 % በላይ ጊዜና ኤሌክትሪክ ቆጣቢቺፕስ ፣ሰቴክ ፣ ቺክን ማንኛውንም ነገር ያለዘይት ተፈጥሯዊ ጣዕሙን ሳይለውጥ መጥበስ የሚያስችል 
 ኬክ መስራት የሚያስችል
በ 5.5ሊትር     +251920673552

9500 birr

  አድራሻ ቤተል ሳራ ህንፃ 3 ፎቅ ቢ,ቁ 310 አልያ ቤቶ ድረስ እናመጣለን ያለተጨማሪ ክፍያ
@nejashimarketingcenter
@nejashimarketingcenter"
3010,9902,,2023-03-08 10:45:13+00:00,"PHlLlPS   1 L blender 

3 in 1

 የጁስ
 የቅመም
 የቡና

ኦርጅናል እቃ

4900 ብር



ውስን ፍሬ ነው ያለው  
< Limited Stock 

 ያሉበት ድረስ በነፃ እናደርሳለን

 በኪስዎ ጥሬ ገንዘብ ካልያዙ በሞባይል ማስተላለፍ ይችላሉ።

 ለማዘዝ   +251920673552 
                   +251945540673

 በውስጥ መስመር የፈለጉትን እቃ ይላኩ  @abdulihake

 አድራሻ  ቁ 1 ቤተል አደባባይ ሳራ ሞል 3 ተኛ ፎቅ ቢ,ቁ 310

  አድራሻ  ቁ 2 ኮልፌ አጠናተራ እፎይታ የገበያ ማዕከል 1 ደኛ ፎቅ ሱ,ቁ 51 

 Telegram  ነጃሺ ኪችን  
@nejashimarketingcenter 
@nejashimarketingcenter
ቻናላችንን ለጓደኛዎ ሸር ማድረግዎን አይርሱ 
           "
3012,9900,,2023-03-08 10:39:42+00:00,"Dessinl double fty pan



ውስን ፍሬ ነው ያለው  
< Limited Stock 

 ያሉበት ድረስ በነፃ እናደርሳለን

 በኪስዎ ጥሬ ገንዘብ ካልያዙ በሞባይል ማስተላለፍ ይችላሉ።

 ለማዘዝ   +251920673552 
                   +251945540673

 በውስጥ መስመር የፈለጉትን እቃ ይላኩ  @abdulihake

 አድራሻ  ቁ 1 ቤተል አደባባይ ሳራ ሞል 3 ተኛ ፎቅ ቢ,ቁ 310

  አድራሻ  ቁ 2 ኮልፌ አጠናተራ እፎይታ የገበያ ማዕከል 1 ደኛ ፎቅ ሱ,ቁ 51 

 Telegram  ነጃሺ ኪችን  
@nejashimarketingcenter 
@nejashimarketingcenter
ቻናላችንን ለጓደኛዎ ሸር ማድረግዎን አይርሱ 
           "
3014,9898,,2023-03-08 10:39:03+00:00,"Dessinl double fty pan

Webake 12 cavity donut pan

12pc Donut Maker Molds

 ዋጋ፦  900 ብር



ውስን ፍሬ ነው ያለው  
< Limited Stock 

 ያሉበት ድረስ በነፃ እናደርሳለን

 በኪስዎ ጥሬ ገንዘብ ካልያዙ በሞባይል ማስተላለፍ ይችላሉ።

 ለማዘዝ   +251920673552 
                   +251945540673

 በውስጥ መስመር የፈለጉትን እቃ ይላኩ  @abdulihake

 አድራሻ  ቁ 1 ቤተል አደባባይ ሳራ ሞል 3 ተኛ ፎቅ ቢ,ቁ 310

  አድራሻ  ቁ 2 ኮልፌ አጠናተራ እፎይታ የገበያ ማዕከል 1 ደኛ ፎቅ ሱ,ቁ 51 

 Telegram  ነጃሺ ኪችን  
@nejashimarketingcenter 
@nejashimarketingcenter
ቻናላችንን ለጓደኛዎ ሸር ማድረግዎን አይርሱ 
           "
3015,9896,,2023-03-07 18:52:05+00:00,Dr Gym Sterilizer Baby Feeding Bottle
3016,9895,,2023-03-07 18:41:46+00:00," 2 in 1 Garlic Press
 slice & Mashed

ዋጋ፦  350 ብር

ውስን ፍሬ ነው የቀረው 
Limited Stock "
3017,9894,,2023-03-07 18:40:23+00:00," Brand new 7 in 1 snack maker

 7 አይነት መለዋወጫ ያለው የቁርስና የመክሰስ መስሪያ።

 1. ለሳንዱዊች፡ 2. ለቶስት፡ 3.ለብስኩት፡
      4.ለዋፍል፡ 5. ለዶናት፡ 6.ለካፕኬክ 7.ለእንቁላል የሚሆኑ በቀላሉ የሚቀያየሩ

 DonusGrillTraingle  sandwichesNuttiesBiscuitsWaffl"
3019,9892,,2023-03-07 14:34:06+00:00,"ዲጂታል ሚዛን
በአንድ ጊዜ እስከ ከ 200 ግራም እስከ 40 ኪሎ ድረስ መመዘን የሚያስችል
ሲመዝኑ የግራሙንም መጠን የሚያሳይ 
 
የራሱ ቻርጀር እና ባትሪ ያለዉ 

1, stalnless steel palte
2, available in led
3, direct memory
4, dual display
5, protective mica
6, account parts
7, rechargeable battery

#ዋጋ_ 3700"
3020,9891,,2023-03-07 08:23:17+00:00,"KEMEI PROFESSIONAL HAIR CLIPPER

100% ኦሪጅናል
ድምፁ የማይረብሽ
Carbon Steel Cutter
በቻርጅ የሚሰራ
አንዴ ቻርጅ ከተደረገ ለ240 ደቂቃ የሚሰራ
በ2 ሰአት ውስጥ ቻርጅ  የሚደረግ
 3 መቀያየሪያ ያለው
 ቆዳ የማይጎዳ
 1200MA batter

 ብዙ ተመሳሳይ ምርት አለውና ኦርጅናሉን ከኛ ይግዙ 

2700 ብር"
3021,9890,,2023-03-07 08:23:16+00:00," ቴሌግራም @nejashimarketingcenter
  ሼር ላይክ  አይርሱ

  Welcome to Nejashi Halal Market !!
 ነጃሺ ሀላል ማርኬት የሁሉም"
3022,9889,,2023-03-07 08:23:16+00:00,4 in 1 Flat Bottom Omelette egg pan
3023,9887,,2023-03-07 08:23:16+00:00,Electric Pedi Callus Remover
3024,9886,,2023-03-07 08:23:16+00:00,"Saachi Juicer(100% original)
Saachi የጁስ መፍጪያ
  550 ዋት ስለሆነ ከፍተኛ ጉልበት አለው
 አንድ ከወፍራም ብርጭቆ የተሰራ ጆግ። በረዶና ሱፍ ለመፍጨት ተመራጭ
 አንድ ከማይካ የተሰራ ጆግና
 አንድ የቡናና የቅመማ ቅመም መፍጪያ
 4500 ብር ብቻ"
3025,9885,,2023-03-07 08:20:04+00:00," የቢላ ሞረድ በየቤቱ ሊኖር የሚገባ
 3 Stage Slot knife Sharpener Tool"
3026,9884,,2023-03-07 08:14:00+00:00,"12 pcs Silicon kitchen sets
የኪችንዎን ስራ ሊያቀሉ የሚችሉ ማቴሪያሎች ሲልከን የሆኑ ማንኛዉንም ሙቀት መቋቋም የሚችሉ 12 ብዛት አንድ ላይ የቀረቡ

 +251920673552"
3027,9883,,2023-03-06 15:00:58+00:00,Stainless Steel Vacuum Flask
3028,9882,,2023-03-06 15:00:58+00:00,Stainless Steel Vacuum Flask
3029,9881,,2023-03-06 14:59:13+00:00,"#Slicer የተለያዩ አትክልቶችን በሚያምር ቅርፆች የሚያወጣልን ቀላልና ምቹ ማንዋል ማሽን ቪዲዮውን ይመልከቱ ዕቃውን ይወዱታል 
ዕቃውን ሳያልቅ አሁኑኑ ይዘዙን በነፃ አዲስ አበባ ያሉበት ቦታ እናመጣልዎታለን 
          "
3030,9880,,2023-03-06 08:47:28+00:00, Portable Water Bottle Handle Lifter
3031,9879,,2023-03-06 08:47:01+00:00,Automatic water dispenser
3032,9878,,2023-03-06 08:46:22+00:00, Kitchen Sticker
3033,9876,,2023-03-05 19:26:03+00:00,"https://vm.tiktok.com/ZMYPd4Cqg


 ሊኩን ተጭነው የቤቶን ምንጣፍ ያሳጥቡ    ይመልከቱ ቤቶ ድረስ አጥበን እንመልሳለን

ጥራት መለያችን ነው

 ምንጣፎን ማሳጠብ ይፈልጋሉ"
3034,9875,,2023-03-04 16:14:02+00:00," ለፈለጉት ሰው የፈለጉትን ስጦታ ይስጡ ያሉበት ድረስ ሄደን እንሰጥሎታለን 

 እሁድ  እሁድ ዘመድ አዝማዶን ጓደኛዎን ለመጠየቅ አስበዋል 

 ምን ስጦታ ይዤ ልሂድ ወይም ልላክለት  ብለው ተጨንቀዋል

እንግዲያው የሚፈልጉት እቃ ቤቶ ሁነው ይዘዙን  እሁድ ቀን ቤቶ ድረስ እናመጣለን
 

ስጦታዎን ለማን ነው ሚሰጡት ያማክሩን

ይዘዙን ያለ ተጨማሪ ክፍያ ቤቶ ድረስ እናመጣለን 

 +251920673552"
3035,9874,,2023-03-04 08:35:23+00:00," 3 layer cloth truck 
 ምን ይሻላል ?! እንደ ሌሎች ሰፊ
     ግቢ ቢኖረኝ የኔንም የልጀንም ልብሶ ች በጊዜ  አሰጣ ነበር ፣ ኧዲያ ! ጠባብ
ቤት  ተይዞ ምን ዋጋ አለው ማለት ቀረ ።
ℹ  ይህ ድንቅ እቃ ችግርዎን ሊቀርፍ
      እኛጋ ገብቷል ፣ 
 እስከ 40 ኪግ መሸከም የሚችል

 3700 ብር




ውስን ፍሬ ነው ያለው  
< Limited Stock 

 ያሉበት ድረስ በነፃ እናደርሳለን

 በኪስዎ ጥሬ ገንዘብ ካልያዙ በሞባይል ማስተላለፍ ይችላሉ።

 ለማዘዝ   +251920673552 
                   +251945540673

 በውስጥ መስመር የፈለጉትን እቃ ይላኩ  @abdulihake

 አድራሻ  ቁ 1 ቤተል አደባባይ ሳራ ሞል 3 ተኛ ፎቅ ቢ,ቁ 310

  አድራሻ  ቁ 2 ኮልፌ አጠናተራ እፎይታ የገበያ ማዕከል 1 ደኛ ፎቅ ሱ,ቁ 51 

 Telegram  ነጃሺ ኪችን  
@nejashimarketingcenter 
@nejashimarketingcenter
ቻናላችንን ለጓደኛዎ ሸር ማድረግዎን አይርሱ 
           "
3036,9873,,2023-03-03 19:38:36+00:00," Saachi Electric Kettle
ሳቺ ውሃ ማፍያ 
 High Quality ®

 Capacity :- 1.8 Litres
 Double Wall Outer Body With Stainless Steel Inner Layer 
 Automatic / Manual Switch Off
 Built In Dry-Boil Senor
 Rapid Boil System
 Concealed Heating Element
 Cordless Easy to use 
 360 Rotation
 Overheat Protection 

 Power  :- 2200 WAT

             ዋጋ:- 2300 ብር"
3037,9872,,2023-03-03 18:12:48+00:00,"#Slicer የተለያዩ አትክልቶችን በሚያምር ቅርፆች የሚያወጣልን ቀላልና ምቹ ማንዋል ማሽን ቪዲዮውን ይመልከቱ ዕቃውን ይወዱታል 
ዕቃውን ሳያልቅ አሁኑኑ ይዘዙን በነፃ አዲስ አበባ ያሉበት ቦታ እናመጣልዎታለን 
          "
3038,9871,,2023-03-03 18:12:48+00:00,"Sanford brand mini    washing machine 

ብራንድ የሆነ እቃ
ጫማ ቆሸሸ ,ልብሴ አልታጠብ አልያም ልብሴን በምን ላድርቅ ብለዉ ዓሳብ ይዞታል እንግዲያዉስ ትክክለኛዉ ቦታ መተዋል 
ከልብስ በተጨማሪ ጫማ ማጠቢያ ብሩሽ ያለው
2.5kg ኪሎ የሚይዝ የማጠብ አቅሙ
1.5 ኪሎ የመጭመቅ አቅሙ
240w የሀይል መጠን ስለሆነ  
በማንኛውም ሶኬት መስራት ይችላል እንዲሁም የኤሌክትሪክ ፍጆታን በአስተማማኝ መጠን ይቀንሳል"
3039,9870,,2023-03-03 18:12:48+00:00,"የልብስ ማስጫ/clothes hanger 

One larger layer and one smaller layer
60X100 cm 
ማጠፍ መዘርጋት ሚቻል 
ቦታ ቆጣቢ ,ለ condominium ....  
በቤት ውስጥም ሆነ ከቤት ውጭ ልብሶችን ለማድረቅ እና ለመስቀል ተስማሚ የሆነ

     Made in Turkey

        "
3040,9869,,2023-03-03 18:10:06+00:00," Sanford 3 IN 1 JUICE EXTRACTOR BLENDER  

Telegram : 
 https://t.me/nejashimarketingcenter
   ነጃሺ ሀላል ገበያ ለሁሉም


 የቡና መፍጫ

 ለአትክልት

ካሮት አናናስ ቲማቲም የመሳሰሉትን እየጨመቀ ቆሻሻውን ለብቻ እያጣራ ውሃውን እየጨመቀ ወደራሱ ጆክ የሚቀዳ

 የስጋ መፍጫ

 ኦሪጂናልና ዘመናዊ ዕቃ 

 አነስ ያለ አትክልት እና ሽንኩርቶች መፍጫ ያለው

 6900 ብር

ያሉበት ድረስ በነፃ እናመጣለን 

 +251920673552"
3041,9868,,2023-03-03 18:10:06+00:00," Double Sided Magnetic Window Cleaner

1200 ብር

በቴሌግራም ፡ነጃሺን ይቀላቀሉ
 https://t.me/nejashimarketingcenter
   ነጃሺ ሀላል ገበያ ለሁሉም"
3042,9867,,2023-03-03 11:20:25+00:00,"  ዋስ  ምጣድ ገብቷል   

 +251920673552"
3043,9866,,2023-03-02 10:07:52+00:00,"__ ቤቶ ሆነው የሚፈልጉትን እቃ  ይዘዙን ያሉበት ድረስ  በነፃ እናደርሳለን

 +251920673552

አድራሻ  ቁ,1 ቤተል  አደባባይ ሳራ ህንፃ 3 ፎቅ ቢ,ቁ 310

አድራሻ ቁ,2   አጠናተራ እፎይታ ህንፃ አንደኛ ፎቅ ላይ ይጠብቁን

__ነጃሺ ሀላል SHOP የሁሉም
 ለወዳጅ ዘመዶ ነጃሺን ይጋብዙ__
@nejashimarketingcenter
@nejashimarketingcenter"
3044,9865,,2023-03-02 10:07:52+00:00, ይሄ እቃ ውስን ፍሬ ገብቷል
3045,9864,,2023-03-01 11:35:46+00:00," ውስን ፍሬ አለ
ሁሉም ቤት ሊኖር የሚገባ

 ቴሌግራም @nejashimarketingcenter
  ሼር ላይክ  አይርሱ

  Welcome to Nejashi Halal Market !!
 ነጃሺ ሀላል ማርኬት የሁሉም"
3046,9863,,2023-03-01 11:34:11+00:00,"230 እና  160 ድፍን ድፍን ሽንኩርት የሚፈጭ
ዘመናዊ የሆነ
 የሽንኩርት
የጎመን
 እንዲሁም ለልዩ ልዩ አትክልቶች የሚሆን ወፍጮ በሰዓት ከ 40 እስከ 60 kilogram ድፍን ድፍን ሽንኩርት የሚፈጭ ከላይ እየከተቱ ያለምንም ድካም ከስር የተፈጨውን ሽንኩርት መቀበያ ሳፋ ብቻ በማስቀመጥ የሚገለገሉበት  ባለዲናሞ ሲሆን በፈለጉት መጠን የሚያደቅቅ ምርጥ ማሽን
 160 8 ሺ ብር 
            230   12,500



 በኪስዎ ጥሬ ገንዘብ ካልያዙ በሞባይል ማስተላለፍ ይችላሉ።

 ለማዘዝ   +251920673552 
                   +251945540673

 ያሉበት ድረስ በነፃ እናደርሳለን

 በውስጥ መስመር  @abdulihake

 Telegram  ነጃሺ ኪችን  
@nejashimarketingcenter 
@nejashimarketingcenter
ቻናላችንን ለጓደኛዎ ሸር ማድረግዎን አይርሱ 
           "
3048,9861,,2023-03-01 11:34:10+00:00,Derma Roller System 0.5 & 1.0mm With 540 Micro Needles
3049,9860,,2023-03-01 10:26:45+00:00,"Saachi  multifunctional 3 in1

 breakfast maker
Oven+grill+coffee maker 

 ኦቭን
 ከላይ መጥበሻ ያለው
 ከጎኑ ቡና ማፍያ ያለው
 ለቁርስ የተለያዪ ነገሮችን ለማብሰል ለመጥበስ የሚሆን በተጨማሪ የቡና መጭመቂያ ያለዉ ዘመናዊ ኤሌክትሮኒክስ ህይወትዎን ቀለል ያድርጉ"
3050,9859,,2023-02-28 18:55:18+00:00,በ 2 ደቂቃ ውስጥ 
3052,9857,,2023-02-28 15:11:25+00:00,"Midea

Toaster Oven

6-SLICES Toast 12-INCH Pizza

INTERIOR LIGHT GAST'S RAKE GREL EASY TO USE

MIDEA 25 L TOASTER OVEN"
3053,9856,,2023-02-28 11:29:48+00:00,"Disinfector Baby Bottle (Strilazer)
75ml ውሃ በመጨመር አውቶማቲክ የጡጦ መቀቀያ::
በ 8 ደቂቃዎች ውስጥ በእንፋሎት ብቻ ጀርሞች ድምጥማጣቸውን የሚያጠፋ::
እጅግ ዘመናዊ የሆነ 6 ጡጦዎችን በአንድ ጊዜ መቀቀል የሚችል ::  4800 ብር"
3055,9854,,2023-02-28 11:28:29+00:00,"ሶናሺ የቂጣ መስሪያ  የቂጣ ማሽን
(Sonashi Roli
 maker maedbet
 ቀላልና ፈጣን ጣፋጭ ምግቦችን ማዘጋጀት የሚያስችልዎ ምርጥ እቃ ይዘንልዎት መተናል 
ለፈጢራ ፣ሻዋርማ ፣መለዋ ፣ ላንቴት ፣ጨጨብሳ ፣ መሱባ እንዲሁም ማንኛውንም በቂጣ የሚሰሩ የምግብ አይነቶችን ለመስራት የሚያገለግል 
 እጅግ ፈጣን በደቂቃዎች ውስጥ የሚያበስል የማይዝ የማያሳርር 
በራሱ የሙቀት መቅቆጣጠሪያ ያለው 
ሲበስል ምልክት የሚያሳይ

5900 ብር"
3056,9853,,2023-02-27 16:52:51+00:00,Philips Steam Iron - Continuous Steam Flow of 25 Grams per minute and 100 g/min with the boost for thin/light fabrics - 2000W - 220ml - 50/60Hz - EasySpeed GC1750/26
3059,9850,,2023-02-26 14:29:39+00:00,"PHILIPS

Blender
3000 Series
Philips 2L Blender
450W"
3060,9849,,2023-02-26 12:00:04+00:00,"የችብስ መጥበሻ 
Nima ከ1ሊትር -4.5ሊትር ዘይት መያዝ የሚችል 4500 ብር

       


 ለማዘዝ   +251920673552 
                   +251945540673

Telegram : ለወዳጅ ዘመዶ ሼር ማድረግን አይርሱ  ይቀላቀሉ
 @nejashimarketingcenter
  @nejashimarketingcenter
   ነጃሺ ሀላል ገበያ ለሁሉም

 አድራሻችን ቁ 1 አጠናተራ እፎይታ ህንፃ 1 ፎቅ ሱቅ ቁጥር  #051
ቁ 2 – ቤተል አደባባይ ሳራ ህንፃ 3 _ተኛ ፎቅ ቢሮ ቁጥር 310 "
3061,9848,,2023-02-26 11:37:33+00:00,"HOT & COLD WATER DISPENSER

ለቀዝቃዛ ውሃ

 ለሙቅና ትኩስ ውሃ የሚያቀርብ

የራሱ የውሃ ጃር ያለው

ለቤትም ሆነ ለቢሮ ተስማሚ

ፋን ሲስተም ያለው

     12,000 ብር"
3063,9846,,2023-02-26 03:44:08+00:00," በዚ በቀዝቃዛ ወቅት የቤት ማሞቂያ ያስፈልጎታል
Room Heater & Cooler
Cool/Warm/Hot/Wind Selection 
የቤት ውስጥ ማሞቂያና ማቀዝቀዣ
Automatic temperature control
ባለሁለት የሙቀት መቆጣጠሪያ ያለው ባለ
 2000w
ማቀዝቀዣ ፋን ያለው
ከፍተኛ ሃይል የሚቆጣጠር
መቆጣጠሪያ ፊውዝ ያለው
ማንኛውም ቦታ ላይ የሚቀመጥ

5800 ብር

 +251920673552

በቴሌግራም ፡ነጃሺን ይቀላቀሉ
https://t.me/nejashimarketingcenter
   ነጃሺ ሀላል ገበያ ለሁሉም"
